u-g,g-r,r-i,i-z,ecc,m4_u,m4_g,m4_r,m4_i,m4_z,petroR50_u,petroR50_r,petroR50_z,petroR90_u,petroR90_r,petroR90_z,class
1.8599999999999994,0.8543800000000008,0.3976500000000005,0.3187899999999999,0.6977188,2.335509,2.287587,2.306842,2.329262,2.310611,2.75176,2.209019,2.153894,8.155549,7.558405,7.386188,elliptical
2.1744100000000017,1.1356800000000007,0.4917899999999982,0.3633600000000001,0.824696,0.7868327,2.381084,2.402476,2.387196,2.372986,4.401828,2.454687,2.012387,7.659512,7.815753,5.991359,elliptical
1.9723299999999995,0.9268099999999997,0.4121199999999998,0.33437999999999946,0.6641971,2.357831,2.381383,2.398237,2.400816,2.39665,5.182947,3.750646,3.607571,14.78262,12.91724,12.81084,elliptical
1.830009999999998,1.0186000000000028,0.4189499999999988,0.3582699999999992,0.8526539,2.303851,2.360094,2.336312,2.349045,2.368088,5.547325,2.579945,2.571502,11.27988,8.653774,8.873286,elliptical
1.9517699999999998,1.0997500000000002,0.46172000000000146,0.39565999999999946,0.9683812,2.497851,2.347199,2.348079,2.349149,2.355352,3.084568,2.466114,2.391714,7.038509,7.95394,7.527271,elliptical
1.9186699999999988,0.8712300000000006,0.41899000000000086,0.3085899999999988,0.841436,2.365127,2.400698,2.429962,2.43234,2.439924,4.095822,4.759507,4.516379,10.48085,15.44159,15.06388,elliptical
1.838379999999999,0.866909999999999,0.42008000000000045,0.3333100000000009,0.8038736,2.429935,2.377896,2.385337,2.39163,2.384531,4.877156,3.740238,3.507433,14.40842,11.39026,10.6858,elliptical
2.0708599999999997,1.128260000000001,0.459480000000001,0.35657999999999923,0.8517063,2.24409,2.343993,2.350174,2.350504,2.353764,2.6472,3.256323,3.245358,6.278037,10.73957,10.49215,elliptical
1.7958399999999983,0.8434300000000015,0.42886000000000024,0.36857000000000006,0.7725333,2.347408,2.385617,2.412899,2.406567,2.398586,4.045274,4.079396,3.753497,12.53547,14.05533,13.76514,elliptical
1.7864199999999997,0.8130100000000002,0.3914200000000001,0.2885099999999987,0.9262974,2.491351,2.422186,2.396108,2.407906,2.410653,3.883301,2.805369,2.611037,9.434682,8.473306,7.753644,elliptical
1.8877200000000016,0.855970000000001,0.4139299999999988,0.32150999999999996,0.7595831,2.337907,2.346255,2.35994,2.361717,2.357031,4.414327,3.173197,3.028017,11.74307,10.94257,10.32809,elliptical
1.91582,0.8476499999999998,0.39334000000000024,0.2394400000000001,0.7038665,2.247505,2.398583,2.413312,2.407096,2.40285,4.48026,3.780968,2.967478,13.84126,12.15992,9.930826,elliptical
1.923020000000001,0.925810000000002,0.4000699999999977,0.3494500000000009,0.7750801,2.451854,2.376309,2.391045,2.41425,2.377393,3.273369,3.025038,2.891787,11.25256,9.868087,9.006919,elliptical
2.0397300000000023,1.4466999999999999,0.5441199999999995,0.3210999999999995,0.7485919,2.069844,2.434511,2.382558,2.414175,2.472772,5.985871,3.426382,3.227927,15.37052,10.47465,12.86386,elliptical
1.976799999999999,0.9566400000000002,0.4376099999999994,0.2772400000000008,0.8099252,2.483795,2.450383,2.431159,2.4376,2.419773,14.00209,7.53758,5.940242,28.91096,21.04553,16.77353,elliptical
1.9464599999999983,1.2560500000000019,0.4554399999999994,0.35201999999999956,0.6916853,1.80718,2.41073,2.454603,2.456616,2.442478,6.265398,3.750818,3.244607,11.36215,11.19858,10.24066,elliptical
2.03857,0.9001599999999996,0.4303500000000007,0.30940999999999974,0.6850561,2.536256,2.555583,2.5439,2.537354,2.505521,18.75761,9.760444,8.247719,42.85934,30.44286,26.49203,elliptical
1.9558400000000002,0.8467500000000001,0.4305299999999992,0.3543300000000009,0.8933201,2.41902,2.4626,2.458133,2.433532,2.436524,4.812139,4.01769,3.664149,12.68628,11.74732,10.59579,elliptical
1.8866700000000023,0.9293099999999992,0.42317999999999856,0.31095000000000006,0.7773678,2.427018,2.363907,2.351392,2.366157,2.382185,4.052593,3.079214,2.950735,10.14729,10.51444,10.50436,elliptical
1.4012899999999995,0.7860399999999981,0.42137000000000135,0.2966099999999994,0.8169268,2.134726,2.280204,2.326601,2.34237,2.344131,2.414648,2.577656,2.47675,6.295191,6.899981,7.171607,elliptical
1.831669999999999,0.90517,0.41991000000000156,0.3411299999999997,0.9076862,2.445753,2.415545,2.422371,2.413603,2.427759,7.056595,4.971563,4.365674,20.76924,16.81691,15.46941,elliptical
1.9887200000000007,0.9901300000000006,0.46332999999999913,0.3144100000000005,0.9264013,2.485012,2.408971,2.424746,2.450697,2.450587,6.157248,4.535467,3.581939,18.40367,14.20096,11.21234,elliptical
1.8879599999999979,0.8748000000000005,0.41610000000000014,0.33193999999999946,0.7790375,2.401442,2.464201,2.473901,2.457916,2.467463,5.200251,5.239115,4.84696,14.18682,16.72937,15.86617,elliptical
1.90766,1.1544199999999982,0.456669999999999,0.3834500000000016,0.9097728,1.85891,2.305644,2.30805,2.320507,2.318902,4.946279,2.578668,2.483725,10.83422,8.232145,7.681917,elliptical
1.897350000000003,1.0289799999999971,0.44793000000000305,0.3835799999999985,0.7596752,2.299299,2.353708,2.365583,2.359656,2.387336,2.324313,2.936469,2.809023,6.021036,9.48965,9.966653,elliptical
2.0268499999999996,0.91282,0.41140000000000043,0.34410000000000096,0.8018317,2.384134,2.406417,2.427391,2.42802,2.393267,3.906837,4.49415,4.031988,10.78829,14.73495,13.93728,elliptical
1.9484499999999993,0.9141899999999996,0.4443600000000014,0.30079999999999885,0.7951236,2.490963,2.453614,2.454855,2.443117,2.451775,7.668307,5.571671,4.63274,20.67517,18.17896,16.07263,elliptical
1.8890100000000007,0.9161200000000012,0.43464999999999954,0.3560099999999995,0.8977969,2.444072,2.41222,2.423543,2.422587,2.420941,6.881123,4.563711,4.265421,17.0554,14.54406,14.32213,elliptical
1.9844200000000018,0.866109999999999,0.40183000000000035,0.32413000000000025,0.8100416,2.426771,2.444735,2.447005,2.451751,2.472711,7.177966,6.229105,6.242405,21.82256,19.84051,19.10561,elliptical
2.1738,1.163059999999998,0.46031000000000155,0.3316800000000004,0.7399858,2.404897,2.48108,2.48398,2.474597,2.488683,5.262548,4.930643,4.465492,17.59078,13.85789,12.94912,elliptical
1.8188700000000004,0.9859700000000018,0.44684999999999775,0.35507000000000133,0.9081543,2.393838,2.327059,2.334588,2.361286,2.343138,2.935128,2.289291,2.164852,7.869857,6.90062,6.903718,elliptical
1.9871300000000005,0.9824300000000008,0.40634999999999977,0.3390899999999988,0.9289854,2.346292,2.349911,2.345869,2.370277,2.362499,1.895817,1.840044,1.856879,5.148407,5.803038,5.675843,elliptical
1.8649500000000003,0.8798500000000011,0.41568000000000005,0.3195599999999992,0.9319268,2.439371,2.405022,2.445652,2.458221,2.423273,5.745497,3.62015,3.564533,14.36475,11.70868,11.83424,elliptical
1.9940999999999995,0.9665499999999998,0.41397000000000084,0.3491300000000006,0.8951708,2.417011,2.396142,2.380198,2.390379,2.405332,3.150524,4.12257,3.779962,9.139565,14.1307,13.70484,elliptical
1.7490399999999973,0.8132000000000019,0.36294000000000004,0.3031500000000005,0.6039394,2.259547,2.29587,2.299248,2.311126,2.31198,2.435271,1.923066,1.950999,6.824725,6.328269,6.282931,elliptical
1.765369999999999,0.7753599999999992,0.3760000000000012,0.2728999999999999,0.7131495,2.37742,2.403463,2.417966,2.423475,2.411161,4.014622,3.535496,3.263968,11.90733,10.29661,9.538424,elliptical
1.8561300000000003,0.930559999999998,0.4098500000000005,0.3513599999999997,0.8384337,2.275802,2.357338,2.367767,2.388326,2.386678,4.380874,3.693765,3.56004,14.22445,12.58132,12.10643,elliptical
1.638650000000002,1.005189999999999,0.5275099999999995,0.2261400000000009,0.9164166,2.391569,2.330681,2.395249,2.388363,2.330472,3.532859,2.980104,2.846875,12.957,9.494602,8.640429,elliptical
1.7567200000000014,0.79406,0.3695000000000004,0.247679999999999,0.8521752,2.530732,2.486228,2.484681,2.49447,2.488019,8.537376,7.375994,6.295908,24.78226,22.76394,19.61482,elliptical
1.974540000000001,0.9635200000000008,0.4333600000000004,0.3471499999999992,0.7219607,2.493432,2.467292,2.466297,2.485018,2.455899,6.844398,5.412865,4.760328,22.02359,17.96088,15.71358,elliptical
1.9784900000000007,0.9453800000000001,0.4254800000000003,0.36429000000000045,0.8100556,2.426939,2.351504,2.386984,2.392535,2.389841,5.425889,3.763301,3.556883,15.7581,13.16401,12.81335,elliptical
1.8572100000000002,0.8305199999999999,0.42500999999999856,0.27603000000000044,0.8000523,2.46028,2.480377,2.468026,2.463975,2.454551,13.04577,11.44199,10.36823,39.98211,36.02186,34.1893,elliptical
1.9437800000000003,0.8792199999999983,0.41374000000000066,0.2825799999999994,0.6299368,2.367173,2.371873,2.434628,2.443716,2.410452,2.634112,2.866269,2.746065,9.089048,9.345481,9.201893,elliptical
1.932739999999999,0.8870500000000003,0.4096900000000012,0.32058999999999926,0.718112,2.326774,2.335768,2.3541,2.347226,2.344829,2.606997,2.531187,2.490958,8.285947,8.438091,8.371408,elliptical
1.905710000000001,0.8641200000000016,0.38058999999999976,0.31208999999999953,0.8657967,2.552589,2.435711,2.441555,2.436133,2.438771,11.35912,6.984591,6.65807,28.75263,23.65844,22.49544,elliptical
1.9043700000000001,0.8458499999999987,0.39832,0.30686000000000035,0.7229175,2.365131,2.368359,2.395122,2.412679,2.412024,3.700141,3.235372,3.037922,11.27441,10.82152,10.16734,elliptical
1.8590699999999991,0.9755299999999991,0.40660000000000096,0.36222000000000065,0.8423629,2.297021,2.312241,2.303933,2.337961,2.326883,2.235184,1.929263,1.7326,6.708735,6.1086,5.418086,elliptical
1.876540000000002,0.894759999999998,0.3864200000000011,0.33084000000000024,0.9203625,2.312978,2.416221,2.386591,2.395084,2.35264,3.089627,2.878797,2.711522,9.409471,9.014257,8.709478,elliptical
1.9787099999999995,1.0290799999999987,0.41819000000000095,0.3428899999999988,0.717513,2.386281,2.417527,2.436079,2.435384,2.420893,9.759504,4.736739,4.161328,19.90082,15.3747,14.85557,elliptical
2.0666899999999995,0.9502600000000001,0.4024200000000011,0.30811999999999884,0.7093796,2.421611,2.451655,2.444558,2.467548,2.427377,4.254813,6.889492,6.103878,9.748809,21.09004,18.46228,elliptical
1.8352400000000006,0.8856300000000008,0.4227799999999995,0.36103999999999914,0.7513241,2.412076,2.41227,2.387662,2.411198,2.393974,7.09287,4.593905,4.089361,18.85722,15.51211,14.88811,elliptical
1.8535199999999996,0.8896599999999992,0.3954599999999999,0.33530000000000015,0.8529811,2.406317,2.418571,2.460563,2.459931,2.46077,4.01271,3.39818,3.383541,11.80322,10.58998,10.47749,elliptical
1.7852800000000002,0.9408799999999999,0.37691999999999837,0.36588000000000065,0.7949773,2.497067,2.415794,2.43426,2.408702,2.423068,4.796246,3.746124,3.054645,14.26266,11.6431,8.87581,elliptical
1.9328200000000013,0.7206099999999989,0.3433900000000012,0.35841999999999885,0.7173497,2.451159,2.433542,2.440565,2.441466,2.433622,6.239142,4.687283,3.919472,18.88531,15.84124,13.61561,elliptical
1.9094499999999996,0.7991700000000019,0.3954399999999989,0.3208500000000001,0.9260558,2.344847,2.326917,2.368691,2.360066,2.363612,4.919879,3.189452,2.910916,10.6078,10.64015,9.240825,elliptical
2.0084400000000002,0.8727699999999992,0.41538000000000075,0.3345899999999986,0.7388234,2.461284,2.363472,2.368305,2.379249,2.362986,3.020048,2.709185,2.478567,10.07498,8.574162,7.826401,elliptical
1.950800000000001,0.8894899999999986,0.40561000000000114,0.3200199999999995,0.8957706,2.444309,2.463624,2.439433,2.424131,2.404567,7.495163,5.190655,4.992559,21.04732,15.8792,14.78244,elliptical
1.95561,1.0487800000000007,0.43794999999999895,0.3468499999999999,0.9157937,2.394948,2.404,2.418865,2.436574,2.417706,5.421505,4.446768,3.950463,18.83088,15.02529,13.8606,elliptical
1.9449900000000007,0.8770199999999981,0.4000400000000006,0.2893799999999995,0.7821317,2.376457,2.370467,2.38178,2.387929,2.366322,2.874801,2.492663,2.406012,8.959517,8.272216,8.081327,elliptical
1.893620000000002,0.8917399999999986,0.3811599999999995,0.30940999999999974,0.766307,2.234598,2.29612,2.300244,2.311392,2.308284,2.315992,1.976269,1.831993,7.650754,6.479362,6.13621,elliptical
1.7541499999999992,0.7697099999999999,0.3724900000000009,0.3025899999999986,0.9162012,2.45526,2.42839,2.409021,2.409047,2.403028,8.154615,7.101902,5.805702,24.30865,23.51772,20.49908,elliptical
1.9993199999999973,0.8663300000000014,0.4156499999999994,0.3106000000000009,0.8121042,2.39676,2.402446,2.386635,2.393298,2.367324,4.234824,3.142914,2.893892,11.55649,10.20097,9.46161,elliptical
1.9528700000000008,0.8415700000000008,0.3664100000000001,0.339459999999999,0.9037286,2.346624,2.402153,2.39408,2.395143,2.420784,6.115695,5.251729,5.190835,19.27384,16.88731,16.86994,elliptical
1.8682899999999982,0.8714000000000013,0.4252300000000009,0.32125999999999877,0.7534336,2.389505,2.348249,2.366308,2.372411,2.381443,4.734081,3.610809,3.284837,12.39924,11.73463,10.32675,elliptical
2.0587599999999995,1.1671600000000026,0.4531099999999988,0.3444199999999995,0.7978799,2.313888,2.4316,2.426149,2.42987,2.436303,3.710289,3.744875,3.313678,6.267799,11.49,10.57518,elliptical
1.9267299999999992,0.9511700000000012,0.4534699999999994,0.313130000000001,0.9951518,2.403485,2.375745,2.373541,2.369557,2.345909,4.381024,3.516427,3.315242,13.36043,11.41021,10.77999,elliptical
1.9296399999999991,0.8407699999999991,0.41044000000000125,0.28378999999999976,0.7806347,2.493915,2.477725,2.483909,2.488328,2.495847,9.596523,7.603882,7.41267,27.73627,25.69116,25.00991,elliptical
7.387130000000001,0.9084599999999998,0.4163200000000007,0.3261199999999995,0.9292755,26.00938,2.402395,2.398835,2.382217,2.405812,20.28786,5.123327,4.819803,24.2816,16.92754,16.86824,elliptical
2.0061300000000006,0.8975100000000005,0.39578999999999986,0.29824999999999946,0.8448623,2.385982,2.412815,2.423399,2.425052,2.398874,5.72248,3.911338,3.704077,14.29299,13.06833,12.73366,elliptical
1.8315399999999986,0.7657600000000002,0.38883000000000045,0.2472499999999993,0.9753876,2.5093,2.487496,2.439603,2.447665,2.471112,4.508888,4.561159,4.295644,15.20815,15.42643,14.78036,elliptical
2.05799,1.0047299999999986,0.4542199999999994,0.3519199999999998,0.9059991,2.563092,2.470897,2.471864,2.468015,2.443505,4.214675,3.552833,3.514281,10.98419,10.87374,11.50639,elliptical
2.005429999999997,0.9180900000000012,0.41881000000000057,0.30837000000000003,0.8383012,2.357323,2.362319,2.393031,2.390912,2.372871,2.769948,2.518723,2.409891,8.570746,8.200273,7.588621,elliptical
1.8191299999999995,0.8392599999999995,0.40764000000000067,0.3338000000000001,0.7226741,2.36494,2.32473,2.342292,2.359658,2.354635,3.841008,3.154306,2.953772,10.99217,10.29201,9.7785,elliptical
1.8531800000000018,0.9343599999999981,0.41384000000000043,0.3394099999999991,0.8996549,2.305896,2.319095,2.327631,2.361601,2.341569,2.29337,2.053378,2.064801,7.386446,6.168759,6.160306,elliptical
1.8406400000000005,1.0156600000000005,0.40430999999999884,0.3574800000000007,0.9035465,2.279234,2.314142,2.309086,2.301049,2.334539,4.970187,2.908109,3.012339,11.4949,9.412736,9.805511,elliptical
2.2405599999999986,1.0176100000000012,0.42513999999999896,0.33505000000000074,0.8031993,2.392476,2.424545,2.416832,2.427395,2.414976,0.06924574,4.779331,4.25112,0.1033972,14.97356,14.15931,elliptical
1.2927399999999984,0.6747500000000013,0.3435499999999987,0.2662500000000012,0.9315001,2.430457,2.449605,2.459804,2.489346,2.445657,2.762528,2.954304,2.887156,8.600739,8.313353,8.220436,elliptical
2.0306500000000014,0.9016800000000007,0.43982999999999883,0.28342000000000134,0.8535542,2.504702,2.517687,2.5175,2.504151,2.494623,8.124797,7.309047,7.017018,26.86436,23.35183,22.82531,elliptical
1.9743899999999996,1.0213800000000006,0.43552000000000035,0.3472200000000001,0.8228963,2.340821,2.41461,2.393619,2.397142,2.429239,5.192771,3.317773,3.175263,13.52696,11.0353,10.56649,elliptical
2.106309999999997,1.3036100000000026,0.46791999999999945,0.3700100000000006,0.8559116,2.423536,2.372264,2.398865,2.402886,2.337494,6.953796,2.627324,2.555342,11.65333,8.078199,8.0386,elliptical
1.8587300000000013,0.9079499999999978,0.41666000000000025,0.32479000000000013,0.8357707,2.252961,2.362565,2.392317,2.397393,2.389988,2.667027,2.339477,2.396333,6.97635,7.513739,7.611449,elliptical
2.1280900000000003,0.9186499999999995,0.42128999999999905,0.2905300000000004,0.8506843,2.343521,2.443511,2.425142,2.417005,2.406447,5.153286,4.659659,3.909714,13.55037,14.01764,11.60408,elliptical
2.0737200000000016,0.9725699999999993,0.42554999999999943,0.3411400000000011,0.9023226,2.267603,2.364058,2.369348,2.398286,2.392836,4.880712,3.057452,2.652165,12.15155,9.918517,9.189574,elliptical
1.9638199999999983,0.9197299999999995,0.4417100000000005,0.3125599999999995,0.7644914,2.426903,2.431451,2.450002,2.460806,2.437515,3.396195,2.908666,2.680825,10.39881,9.693644,9.273183,elliptical
1.7958400000000019,0.7782599999999995,0.3862900000000007,0.26149999999999984,0.8020688,2.318601,2.37269,2.34861,2.389691,2.377557,5.648703,4.62995,4.29047,14.48894,13.31722,12.47246,elliptical
2.0392399999999995,1.0321399999999983,0.4292600000000011,0.3503500000000006,0.9067104,2.338428,2.368874,2.358188,2.397348,2.364135,2.464064,2.392333,2.247,8.777987,7.884397,7.387922,elliptical
1.8337599999999998,0.7767699999999991,0.35023999999999944,0.32943999999999996,0.9188477,2.392527,2.404022,2.406507,2.40732,2.402208,3.512275,3.188545,3.04331,11.05597,9.654565,9.246809,elliptical
1.984490000000001,0.9453499999999977,0.4162800000000022,0.33246999999999893,0.9746734,2.382701,2.468084,2.481018,2.474482,2.479774,4.245096,3.66807,3.51212,15.31925,11.46084,11.13788,elliptical
1.784959999999998,0.7797999999999998,0.37753000000000014,0.28232000000000035,0.8291664,2.454798,2.416198,2.446515,2.459311,2.436989,4.800092,4.449978,4.545891,16.94761,14.71698,15.21422,elliptical
1.627369999999999,0.75976,0.4069800000000008,0.3155999999999999,0.7733337,2.360025,2.462218,2.477487,2.476703,2.460257,3.557428,3.701714,3.425714,10.99632,12.01725,11.03664,elliptical
1.953409999999998,0.8834999999999997,0.40226000000000006,0.33952000000000027,0.8178893,2.452755,2.388705,2.405825,2.399949,2.406804,4.599307,4.094458,4.034658,11.87376,12.2641,12.35596,elliptical
1.86139,0.8964400000000001,0.4077699999999993,0.3165900000000015,0.7578501,2.323412,2.361702,2.362901,2.383876,2.393711,3.697661,3.02761,2.770007,10.36663,10.16315,9.060469,elliptical
1.8179799999999986,0.9428100000000015,0.4122400000000006,0.33539999999999814,0.7253665,2.226362,2.368397,2.379914,2.38406,2.366061,4.773184,2.706051,2.281785,11.96199,8.751002,7.37573,elliptical
1.9040700000000008,0.8523700000000005,0.40561000000000114,0.3250599999999988,0.8193933,2.508687,2.4339,2.428914,2.421668,2.410482,5.021898,4.924489,4.617844,16.13846,16.16968,15.774,elliptical
2.002570000000002,0.8535000000000004,0.3671199999999999,0.3387499999999992,0.8422614,2.456274,2.494173,2.514178,2.498299,2.510956,8.770532,7.567461,5.831707,31.23114,24.34124,17.95851,elliptical
1.8773099999999978,0.8326799999999999,0.39864999999999995,0.31143000000000143,0.8870995,2.490101,2.432521,2.432965,2.443909,2.440173,11.96221,8.456481,7.697521,30.87638,27.68117,27.03451,elliptical
1.7665400000000027,0.7634599999999985,0.34797999999999973,0.29271000000000136,0.6658049,2.371406,2.396375,2.422941,2.433681,2.405779,3.233268,2.502884,2.281367,9.838123,8.103168,7.5302,elliptical
1.84882,0.8377300000000005,0.39276999999999873,0.30715000000000003,0.8390691,2.435681,2.373412,2.371226,2.375764,2.352564,4.032549,3.821784,3.754496,13.02261,12.99869,13.05648,elliptical
1.8836200000000005,0.8662199999999984,0.4076599999999999,0.30235000000000056,0.902583,2.439021,2.393491,2.396447,2.408681,2.384838,4.547526,3.480877,3.108001,13.80828,11.48129,10.67366,elliptical
1.9608300000000014,0.9642099999999996,0.4136400000000009,0.34164999999999957,0.8396819,2.352218,2.350128,2.365112,2.365612,2.365517,3.561272,2.478042,2.384991,9.092976,8.105355,7.988871,elliptical
2.2433299999999967,1.0216200000000022,0.46247999999999934,0.3647000000000009,0.7833886,2.399659,2.372676,2.392041,2.393689,2.379661,7.254145,3.350381,3.278769,14.41397,11.55114,11.39876,elliptical
1.8963900000000002,0.8660399999999999,0.4354899999999997,0.3124900000000004,0.8913741,2.323861,2.340065,2.335806,2.312573,2.329077,3.20755,2.584423,2.535655,9.626412,8.461924,8.229072,elliptical
1.7976699999999983,0.8442299999999996,0.3960100000000004,0.3099500000000006,0.966133,2.50741,2.436094,2.460569,2.440172,2.462494,6.270693,4.688055,4.51232,18.17752,15.27299,14.74479,elliptical
2.0902800000000017,0.897969999999999,0.43947999999999965,0.36156000000000077,0.6593171,2.439554,2.48381,2.480334,2.481062,2.472238,5.08643,7.449129,7.032015,10.77315,20.28486,19.06584,elliptical
1.8141700000000007,1.5391700000000021,0.5559599999999989,0.36524,0.9217497,0.756779,2.52646,2.435862,2.467012,2.46093,5.030539,3.602003,2.913255,16.014,10.73914,7.277655,elliptical
2.00497,0.9415699999999987,0.427109999999999,0.34951000000000043,0.8466648,2.52014,2.418799,2.436856,2.423784,2.423889,5.862563,4.4195,4.171758,19.54654,15.09234,14.35859,elliptical
1.9114000000000022,0.7943999999999996,0.39864999999999995,0.31625000000000014,0.7231016,2.340982,2.326611,2.343495,2.355458,2.340089,3.349504,3.056117,2.934954,10.61034,10.06141,9.763385,elliptical
1.8356400000000015,0.8000399999999992,0.3718199999999996,0.29271000000000136,0.8047035,2.407402,2.42584,2.415184,2.423705,2.430195,4.34938,4.188884,4.147783,13.50347,13.02213,12.90231,elliptical
1.9487400000000008,0.9765199999999989,0.39376000000000033,0.30799999999999983,0.7448528,2.287926,2.404661,2.409631,2.418432,2.431271,4.822333,3.493365,2.448823,13.42202,10.50067,6.706942,elliptical
1.9209500000000013,1.1120300000000007,0.43903999999999854,0.40121000000000073,0.7893131,2.350503,2.327055,2.318401,2.32187,2.330734,4.405678,2.741939,2.76727,8.994338,9.028008,9.109687,elliptical
2.0011199999999967,0.8536600000000014,0.4138199999999994,0.3432900000000014,0.895749,2.28902,2.294503,2.305304,2.311935,2.292682,3.101403,2.173446,2.067973,8.350348,7.130474,6.646123,elliptical
1.5575900000000011,0.8088800000000003,0.4096700000000002,0.29901999999999873,0.9421583,2.242742,2.409824,2.503422,2.530057,2.475357,4.345451,4.136265,3.977868,13.733,12.65768,12.22692,elliptical
1.9838099999999983,0.9328199999999995,0.43290000000000006,0.29873000000000083,0.7083975,2.508305,2.511304,2.528247,2.518525,2.547131,18.43167,9.212657,8.025188,40.85761,28.99746,27.89042,elliptical
1.8940499999999982,0.8278300000000005,0.3957499999999996,0.3095300000000005,0.887113,2.386894,2.429739,2.431906,2.449529,2.444288,3.6576,3.114273,3.022854,11.50146,9.889152,9.587909,elliptical
1.915140000000001,0.8160999999999987,0.40110000000000134,0.286719999999999,0.7592813,2.466294,2.423318,2.480099,2.438544,2.477468,4.482953,4.1724,4.043687,14.92722,14.04457,13.74069,elliptical
2.2139300000000013,1.427069999999997,0.47922000000000153,0.3115300000000012,0.9301968,1.81326,2.399239,2.406067,2.417775,2.374101,-9999.0,2.037593,1.752191,-9999.0,6.226919,5.00793,elliptical
1.940260000000002,0.9431799999999981,0.4249400000000012,0.357899999999999,0.7993795,2.455144,2.403776,2.381384,2.411253,2.390252,5.998865,4.162837,3.88133,17.77625,14.42173,13.5147,elliptical
1.8813999999999993,0.8972699999999989,0.43363000000000085,0.3166600000000006,0.7349662,2.466345,2.445077,2.463971,2.472703,2.439677,4.616611,4.295809,4.074116,11.39574,13.38437,13.05015,elliptical
1.8194799999999987,0.8168299999999995,0.3762100000000004,0.31288999999999945,0.8060013,2.380842,2.349751,2.39402,2.390875,2.375787,2.870977,2.566803,2.436206,8.803168,8.132078,8.084608,elliptical
1.9090800000000012,0.9067699999999999,0.4222400000000004,0.3162900000000004,0.7959296,2.482965,2.473739,2.476336,2.467302,2.458058,9.768088,9.214815,8.021943,28.39005,28.00346,23.67598,elliptical
1.8973900000000015,0.8773400000000002,0.41218999999999895,0.31578000000000017,0.9997698,2.397318,2.432382,2.44264,2.459347,2.451372,5.373555,4.271703,4.357247,12.84923,13.72025,14.39448,elliptical
1.9271899999999995,0.8978000000000002,0.43074999999999974,0.29723000000000077,0.6444635,2.352418,2.437585,2.418215,2.433411,2.401001,10.85197,7.320165,6.465466,29.17648,24.44635,22.92194,elliptical
2.0295699999999997,1.08981,0.4702900000000003,0.32377000000000145,0.7748551,2.390928,2.425563,2.437447,2.434392,2.423038,1.415021,2.899432,2.815489,2.379782,8.754507,8.485831,elliptical
2.1511299999999984,1.4633700000000012,0.5188400000000009,0.3743899999999982,0.845759,1.649375,2.425761,2.397991,2.401079,2.368411,4.385277,2.92979,2.481793,10.85329,8.935819,8.100129,elliptical
2.383230000000001,1.3637599999999992,0.5352999999999994,0.3226300000000002,0.7071917,0.6474817,2.351412,2.396515,2.405641,2.414047,5.363185,2.962882,2.826782,13.43394,9.465414,9.840172,elliptical
1.9830799999999993,0.8950099999999992,0.45316000000000045,0.3096099999999993,0.8769775,2.378838,2.393628,2.401251,2.40321,2.413165,5.932622,4.278076,4.118745,16.54469,14.18247,13.86895,elliptical
1.8628600000000013,1.0997699999999995,0.43600999999999956,0.3106799999999996,0.8036737,0.5729846,2.406075,2.433018,2.416306,2.410629,5.177075,2.785696,2.689854,11.17035,8.378417,8.432577,elliptical
1.871360000000001,0.8342500000000008,0.39828999999999937,0.3076100000000004,0.8960622,2.365557,2.379416,2.381086,2.391474,2.394057,5.900557,4.081522,3.616264,16.17145,14.15644,13.51551,elliptical
1.8273399999999995,0.7066099999999995,0.35624000000000144,0.27393,0.9578865,2.481798,2.423286,2.403345,2.40105,2.385347,5.477378,3.998667,3.800172,14.76651,12.06581,11.69479,elliptical
1.9921700000000016,0.9431099999999972,0.42137000000000135,0.34267000000000003,0.8526142,2.197115,2.319367,2.32877,2.343578,2.305382,2.795455,2.116915,2.055489,7.473917,6.969852,6.720471,elliptical
1.9574999999999996,0.8287299999999984,0.40281000000000056,0.31269999999999953,0.9452026,2.538558,2.555034,2.538355,2.540764,2.534922,13.20767,10.40506,7.928642,37.48908,34.35241,26.84809,elliptical
1.4342000000000006,0.8817199999999978,0.4243400000000008,0.313839999999999,0.8477597,2.129479,2.329047,2.350708,2.329555,2.346702,1.639175,2.156651,2.237218,5.253316,6.798357,7.116974,elliptical
1.975909999999999,1.011190000000001,0.43918000000000035,0.3573599999999999,0.7395518,2.481514,2.369508,2.383318,2.374352,2.377717,3.958524,2.619383,2.527763,10.74371,8.942424,8.905957,elliptical
2.022830000000001,0.8233800000000002,0.39968999999999966,0.3147599999999997,0.9310027,2.280184,2.328354,2.3405,2.353097,2.329406,2.085706,2.960347,2.731901,5.004553,9.734976,9.249125,elliptical
2.004579999999999,0.987169999999999,0.4079100000000011,0.31904999999999895,0.635923,2.428283,2.431273,2.453199,2.446728,2.404827,6.066125,5.145403,4.197235,15.91314,17.51675,15.41173,elliptical
2.0759799999999977,1.0047500000000014,0.42042,0.32714,0.7889772,2.242968,2.391975,2.417362,2.403479,2.399732,3.519809,4.138355,3.513859,7.995868,13.22321,10.98553,elliptical
1.9655900000000024,1.0960699999999974,0.4547700000000017,0.3439199999999989,0.8747852,2.476442,2.39826,2.377333,2.389967,2.394537,4.617793,3.195587,2.559122,10.54308,9.997198,8.583948,elliptical
